"t","SARA_Accel_X_010","SARA_Accel_Y_010"
2.369228186,0.120000000000005,0
2.379228454,0.0800000000000409,-0.0599999999999454
2.389228665,0.0800000000000409,-0.100000000000023
2.399228934,0.120000000000005,-0.0800000000000409
2.409229126,0.139999999999986,0
2.419229414,0.139999999999986,0.0599999999999454
2.429229644,0.120000000000005,0.100000000000023
2.439229893,0.0800000000000409,0.0800000000000409
2.449230104,0.0599999999999454,0.0399999999999636
2.459230335,0.0599999999999454,0
2.469230603,0.100000000000023,0
2.479230853,0.159999999999968,0.0399999999999636
2.489231083,0.220000000000027,0.0800000000000409
2.499231313,0.220000000000027,0.0800000000000409
2.509231524,0.159999999999968,0.0599999999999454
2.519231774,0.0599999999999454,0.0199999999999818
2.529232004,0.0199999999999818,0
2.539232234,0.0399999999999636,0
2.549232445,0.0800000000000409,0.0199999999999818
2.559232695,0.120000000000005,0.0800000000000409
2.569232925,0.159999999999968,0.100000000000023
2.579233155,0.139999999999986,0.100000000000023
2.589233366,0.120000000000005,0.0599999999999454
2.599233596,0.100000000000023,0
2.609233826,0.100000000000023,-0.0599999999999454
2.619234076,0.120000000000005,-0.0599999999999454
2.629234287,0.139999999999986,0
2.639234536,0.139999999999986,0.0199999999999818
2.649234728,0.120000000000005,0.0399999999999636
2.659234978,0.0599999999999454,0
2.669235208,0.0399999999999636,-0.0199999999999818
2.679235457,0.0399999999999636,-0.0399999999999636
2.689235649,0.0800000000000409,-0.0399999999999636
2.699235879,0.139999999999986,0
2.70923611,0.200000000000045,0.0199999999999818
2.719236359,0.200000000000045,0.0599999999999454
2.729236589,0.159999999999968,0.0800000000000409
2.739236799,0.100000000000023,0.0800000000000409
2.749237068,0.0800000000000409,0.0199999999999818
2.759237337,0.100000000000023,-0.0199999999999818
2.769237548,0.159999999999968,-0.0599999999999454
2.779237778,0.200000000000045,-0.0399999999999636
2.789237989,0.17999999999995,0.0199999999999818
2.799238277,0.120000000000005,0.100000000000023
2.809238494,0.0199999999999818,0.139999999999986
2.819238698,0,0.159999999999968
2.829238865,0.0199999999999818,0.139999999999986
2.839239051,0.139999999999986,0.120000000000005
2.849239256,0.259999999999991,0.100000000000023
2.85923948,0.299999999999955,0.0599999999999454
2.869239666,0.220000000000027,0.0199999999999818
2.879239851,0.0800000000000409,0
2.889240057,-0.0199999999999818,0
2.899240261,-0.0399999999999636,0
2.909240446,0,0
2.919240652,0.120000000000005,0
2.929240837,0.220000000000027,0.0599999999999454
2.939241043,0.220000000000027,0.100000000000023
2.949241247,0.159999999999968,0.0800000000000409
2.959241453,0.0599999999999454,0.0199999999999818
2.969241638,0,-0.0399999999999636
2.979241786,0,-0.0599999999999454
2.989242028,0.0199999999999818,-0.0399999999999636
2.999242215,0.100000000000023,0
3.009242419,0.139999999999986,0.0199999999999818
3.019242586,0.139999999999986,0.0199999999999818
3.029242771,0.100000000000023,0
3.039242977,0.0599999999999454,-0.0199999999999818
3.049243181,0.0599999999999454,-0.0800000000000409
3.059243329,0.0599999999999454,-0.100000000000023
3.069243514,0.0800000000000409,-0.0599999999999454
3.07924372,0.0800000000000409,0
3.089243924,0.0599999999999454,0.0599999999999454
3.099244091,0.0399999999999636,0.0599999999999454
3.109244257,0.0399999999999636,0
3.119244424,0.0399999999999636,-0.0800000000000409
3.129244648,0.0800000000000409,-0.100000000000023
3.139244834,0.100000000000023,-0.0399999999999636
3.149245019,0.139999999999986,0
3.159245167,0.120000000000005,0.0399999999999636
3.169245372,0.0800000000000409,0.0199999999999818
3.179245558,0.0199999999999818,0
3.189245762,0,-0.0399999999999636
3.199245909,0,-0.0399999999999636
3.209246115,0.0199999999999818,0
3.219246281,0.0599999999999454,0.0599999999999454
3.229246486,0.0800000000000409,0.100000000000023
3.239246633,0.100000000000023,0.100000000000023
3.249246857,0.0800000000000409,0.0599999999999454
3.259247023,0.0599999999999454,0
3.269247248,0.0399999999999636,-0.0399999999999636
3.279247433,0.0399999999999636,-0.0399999999999636
3.289247658,0.0599999999999454,0
3.299247824,0.0800000000000409,0
3.30924801,0.0800000000000409,0.0199999999999818
3.319248215,0.0599999999999454,0.0399999999999636
3.329248439,0.0599999999999454,0.0800000000000409
3.339248625,0.0800000000000409,0.0800000000000409
3.349248792,0.100000000000023,0.0399999999999636
3.359248958,0.100000000000023,0
3.369249202,0.0800000000000409,0.0199999999999818
3.379249387,0.0399999999999636,0.0599999999999454
3.389249592,0.0199999999999818,0.0399999999999636
3.399249758,0.0399999999999636,0
3.409249945,0.0399999999999636,-0.0599999999999454
3.419250168,0.0800000000000409,-0.0800000000000409
3.429250335,0.100000000000023,-0.0399999999999636
3.43925052,0.120000000000005,0
3.449250726,0.0800000000000409,0.0399999999999636
3.45925093,0,0.0399999999999636
3.469251135,-0.0199999999999818,-0.0199999999999818
3.479251321,0,-0.0800000000000409
3.489251526,0.0399999999999636,-0.100000000000023
3.499251673,0.100000000000023,-0.0800000000000409
3.509251916,0.139999999999986,-0.0199999999999818
3.519252102,0.120000000000005,0
3.529252326,0.0800000000000409,0.0199999999999818
3.539252474,0.0199999999999818,0
3.549252659,0,-0.0399999999999636
3.559252865,-0.0199999999999818,-0.0599999999999454
3.569253088,0.0199999999999818,-0.0800000000000409
3.579253255,0.0800000000000409,-0.0399999999999636
3.589253441,0.139999999999986,0
3.599253608,0.139999999999986,0
3.609253831,0.100000000000023,0
3.619253998,0.0199999999999818,-0.0199999999999818
3.629254183,0,-0.0399999999999636
3.639254331,0,-0.0599999999999454
3.649254555,0.0199999999999818,-0.0599999999999454
3.659254741,0.0599999999999454,-0.0399999999999636
3.669254926,0.0800000000000409,-0.0199999999999818
3.679255093,0.0599999999999454,-0.0199999999999818
3.689255279,0.0199999999999818,-0.0399999999999636
3.699255465,0,-0.0399999999999636
3.709255669,0,-0.0399999999999636
3.719255836,0.0199999999999818,-0.0199999999999818
3.729256022,0.0599999999999454,0
3.739256189,0.0800000000000409,0
3.749256393,0.0800000000000409,0
3.759256559,0.0399999999999636,-0.0199999999999818
3.769256745,0,-0.0399999999999636
3.77925693,0,-0.0599999999999454
3.789257136,0.0199999999999818,-0.0199999999999818
3.799257359,0.0599999999999454,0.0199999999999818
3.809257534,0.0599999999999454,0.0399999999999636
3.819257709,0.0199999999999818,0.0399999999999636
3.829257865,-0.0199999999999818,0
3.839258079,-0.0199999999999818,-0.0199999999999818
3.849258254,0,-0.0599999999999454
3.859258468,0.0199999999999818,-0.0599999999999454
3.869258604,0.0599999999999454,-0.0399999999999636
3.87925878,0.0800000000000409,-0.0199999999999818
3.889258992,0.0800000000000409,0
3.899259187,0.0399999999999636,0
3.909259362,0,-0.0199999999999818
3.919259537,-0.0199999999999818,-0.0800000000000409
3.929259732,-0.0199999999999818,-0.0800000000000409
3.939259945,0,-0.0199999999999818
3.949260121,0.0399999999999636,0.0399999999999636
3.959260296,0.0599999999999454,0.100000000000023
3.969260471,0.0599999999999454,0.100000000000023
3.979260685,0.0399999999999636,0.0399999999999636
3.989260879,0.0399999999999636,0
3.999261054,0.0399999999999636,0
4.009261229,0.0399999999999636,0
4.019261385,0.0399999999999636,0.0399999999999636
4.029261618,0.0399999999999636,0.0399999999999636
4.039261774,0.0399999999999636,0.0800000000000409
4.049261987,0.0399999999999636,0.0800000000000409
4.059262143,0.0399999999999636,0.0399999999999636
4.069262319,0.0399999999999636,0
4.079262513,0.0399999999999636,0
4.089262708,0.0399999999999636,0
4.099262902,0.0399999999999636,0.120000000000005
4.109263076,0.0399999999999636,0.139999999999986
4.119263232,0.0199999999999818,0.120000000000005
4.129263446,0,0.0599999999999454
4.139263602,0,0
4.149263777,0,0
4.159263914,0.0399999999999636,0.0199999999999818
4.169264128,0.0599999999999454,0.0599999999999454
4.179264303,0.0800000000000409,0.100000000000023
4.189264478,0.0800000000000409,0.100000000000023
4.199264634,0.0399999999999636,0.0599999999999454
4.209264809,0.0199999999999818,0.0199999999999818
4.219264984,0.0199999999999818,0.0199999999999818
4.229265178,0,0
4.239265334,0,0
4.249265509,0.0399999999999636,0.100000000000023
4.259265684,0.0599999999999454,0.120000000000005
4.269265879,0.0399999999999636,0.0800000000000409
4.279266035,0.0199999999999818,0.0199999999999818
4.28926621,0,0
4.299266366,0.0199999999999818,0
4.309266561,0.0399999999999636,0.0800000000000409
4.319266736,0.0599999999999454,0.139999999999986
4.32926691,0.0800000000000409,0.159999999999968
4.339267066,0.0599999999999454,0.159999999999968
4.34926728,0.0399999999999636,0.139999999999986
4.359267455,0.0199999999999818,0.100000000000023
4.369267669,0,0.0800000000000409
4.379267825,0,0.0800000000000409
4.389268019,0.0199999999999818,0.100000000000023
4.399268156,0.0399999999999636,0.139999999999986
4.409268408,0.0399999999999636,0.200000000000045
4.419268564,0.0399999999999636,0.200000000000045
4.429268778,0.0599999999999454,0.17999999999995
4.439268914,0.0599999999999454,0.139999999999986
4.449269146,0.0399999999999636,0.159999999999968
4.459269322,0.0199999999999818,0.240000000000009
4.469269535,0.0199999999999818,0.279999999999973
4.479269653,0.0199999999999818,0.259999999999991
4.489269867,0,0.200000000000045
4.499270042,0,0.159999999999968
4.509270275,0,0.159999999999968
4.519270412,0.0199999999999818,0.220000000000027
4.529270606,0.0599999999999454,0.259999999999991
4.539270743,0.0599999999999454,0.279999999999973
4.549270994,0.0399999999999636,0.279999999999973
4.55927115,0.0199999999999818,0.240000000000009
4.569271364,0.0199999999999818,0.200000000000045
4.5792715,0.0399999999999636,0.159999999999968
4.589271753,0.0599999999999454,0.139999999999986
4.599271909,0.0599999999999454,0.159999999999968
4.609272122,0.0800000000000409,0.200000000000045
4.619272259,0.0399999999999636,0.259999999999991
4.629272492,0,0.240000000000009
4.639272629,-0.0399999999999636,0.17999999999995
4.649272881,-0.0599999999999454,0.139999999999986
4.659273017,-0.0199999999999818,0.120000000000005
4.66927323,0.0399999999999636,0.159999999999968
4.679273367,0.120000000000005,0.220000000000027
4.6892736,0.139999999999986,0.240000000000009
4.699273737,0.120000000000005,0.200000000000045
4.70927397,0.0399999999999636,0.120000000000005
4.719274087,-0.0199999999999818,0.0800000000000409
4.729274282,-0.0599999999999454,0.0599999999999454
4.739274457,-0.0399999999999636,0.0800000000000409
4.749274671,0,0.100000000000023
4.759274788,0.0399999999999636,0.159999999999968
4.769275001,0.0599999999999454,0.17999999999995
4.779275157,0.0399999999999636,0.159999999999968
4.789275371,0,0.0800000000000409
4.799275507,-0.0199999999999818,0.0199999999999818
4.809275709,0,0
4.819275859,0.0199999999999818,0.0399999999999636
4.829276085,0.0599999999999454,0.100000000000023
4.839276254,0.0800000000000409,0.139999999999986
4.849276462,0.0599999999999454,0.120000000000005
4.859276611,0,0.0800000000000409
4.869276819,-0.0199999999999818,0.0599999999999454
4.879276988,-0.0199999999999818,0.100000000000023
4.889277215,0,0.159999999999968
4.899277364,0.0399999999999636,0.17999999999995
4.909277573,0.0800000000000409,0.200000000000045
4.919277742,0.0800000000000409,0.17999999999995
4.929277988,0.0599999999999454,0.159999999999968
4.939278157,0.0399999999999636,0.139999999999986
4.949278364,0.0199999999999818,0.159999999999968
4.959278533,0,0.200000000000045
4.96927876,0,0.240000000000009
4.979278967,0.0199999999999818,0.220000000000027
4.989279175,0.0199999999999818,0.17999999999995
4.999279325,0,0.100000000000023
5.009279513,-0.0199999999999818,0.0800000000000409
5.01927974,-0.0199999999999818,0.120000000000005
5.029279947,0,0.220000000000027
5.039280135,0.0399999999999636,0.279999999999973
5.049280324,0.0599999999999454,0.279999999999973
5.059280493,0.0399999999999636,0.220000000000027
5.069280739,0,0.159999999999968
5.079280928,-0.0199999999999818,0.100000000000023
5.089281135,-0.0599999999999454,0.0800000000000409
5.099281304,-0.0199999999999818,0.100000000000023
5.109281492,0.0199999999999818,0.139999999999986
5.1192817,0.100000000000023,0.200000000000045
5.129281888,0.120000000000005,0.220000000000027
5.139282095,0.0800000000000409,0.200000000000045
5.149282284,0,0.139999999999986
5.159282491,-0.0399999999999636,0.100000000000023
5.169282699,-0.0399999999999636,0.100000000000023
5.179282906,-0.0199999999999818,0.139999999999986
5.189283076,0,0.200000000000045
5.199283245,0.0199999999999818,0.220000000000027
5.209283491,0.0199999999999818,0.220000000000027
5.219283679,0.0199999999999818,0.159999999999968
5.229283887,0,0.120000000000005
5.239284056,0,0.0800000000000409
5.249284244,0,0.120000000000005
5.259284471,0.0199999999999818,0.159999999999968
5.269284678,0.0199999999999818,0.220000000000027
5.279284828,0,0.220000000000027
5.289285016,0,0.200000000000045
5.299285204,0,0.159999999999968
5.309285412,0,0.139999999999986
5.319285562,0.0199999999999818,0.159999999999968
5.329285751,0.0199999999999818,0.200000000000045
5.33928592,0,0.220000000000027
5.349286146,-0.0199999999999818,0.220000000000027
5.359286335,-0.0599999999999454,0.200000000000045
5.369286504,-0.0399999999999636,0.200000000000045
5.379286692,0,0.17999999999995
5.38928688,0.0599999999999454,0.200000000000045
5.399287068,0.0800000000000409,0.220000000000027
5.409287276,0.0199999999999818,0.259999999999991
5.419287445,-0.0199999999999818,0.279999999999973
5.429287633,-0.0800000000000409,0.259999999999991
5.439287783,-0.0800000000000409,0.200000000000045
5.44928801,0,0.159999999999968
5.459288198,0.0800000000000409,0.139999999999986
5.469288386,0.139999999999986,0.200000000000045
5.479288556,0.159999999999968,0.259999999999991
5.489288763,0.0800000000000409,0.299999999999955
5.499288952,-0.0199999999999818,0.299999999999955
5.50928914,-0.0800000000000409,0.220000000000027
5.519289328,-0.0599999999999454,0.159999999999968
5.529289516,0,0.159999999999968
5.539289743,0.0599999999999454,0.200000000000045
5.549289951,0.100000000000023,0.240000000000009
5.559290139,0.100000000000023,0.279999999999973
5.569290327,0.0599999999999454,0.32000000000005
5.579290496,0,0.32000000000005
5.589290742,-0.0199999999999818,0.32000000000005
5.59929093,0,0.279999999999973
5.609291138,0,0.240000000000009
5.619291308,0.0199999999999818,0.240000000000009
5.629291496,0.0199999999999818,0.240000000000009
5.639291703,0,0.259999999999991
5.649291911,0,0.259999999999991
5.659292118,-0.0199999999999818,0.259999999999991
5.669292306,0,0.259999999999991
5.679292514,0.0199999999999818,0.299999999999955
5.689292721,0.0399999999999636,0.340000000000032
5.699292929,0.0199999999999818,0.340000000000032
5.709293117,0,0.32000000000005
5.719293286,-0.0199999999999818,0.279999999999973
5.729293513,-0.0199999999999818,0.259999999999991
5.739293739,0,0.240000000000009
5.749293908,0.0599999999999454,0.240000000000009
5.759294098,0.100000000000023,0.279999999999973
5.769294267,0.100000000000023,0.32000000000005
5.779294513,0.0599999999999454,0.340000000000032
5.789294701,0,0.340000000000032
5.799294908,-0.0399999999999636,0.299999999999955
5.809295081,-0.0599999999999454,0.279999999999973
5.819295288,-0.0399999999999636,0.299999999999955
5.829295514,0,0.340000000000032
5.839295759,0.0199999999999818,0.399999999999977
5.849295965,0.0800000000000409,0.419999999999959
5.859296172,0.100000000000023,0.379999999999995
5.869296398,0.0800000000000409,0.32000000000005
5.879296624,0.0399999999999636,0.259999999999991
5.88929685,0.0199999999999818,0.240000000000009
5.899297056,0,0.259999999999991
5.909297244,-0.0199999999999818,0.32000000000005
5.919297469,-0.0399999999999636,0.419999999999959
5.929297675,-0.0199999999999818,0.460000000000036
5.939297883,0,0.440000000000055
5.94929807,0.0599999999999454,0.360000000000014
5.959298277,0.100000000000023,0.279999999999973
5.969298483,0.0800000000000409,0.279999999999973
5.979298709,0.0199999999999818,0.340000000000032
5.989298897,-0.0399999999999636,0.419999999999959
5.999299103,-0.0800000000000409,0.440000000000055
6.009299291,-0.0800000000000409,0.399999999999977
6.019299516,-0.0399999999999636,0.360000000000014
6.029299723,0.0199999999999818,0.32000000000005
6.03929993,0.0800000000000409,0.340000000000032
6.049300117,0.100000000000023,0.379999999999995
6.059300362,0.0399999999999636,0.379999999999995
6.069300549,-0.0399999999999636,0.379999999999995
6.079300756,-0.100000000000023,0.360000000000014
6.089300963,-0.100000000000023,0.340000000000032
6.09930115,-0.0199999999999818,0.340000000000032
6.109301357,0.0599999999999454,0.340000000000032
6.119301602,0.120000000000005,0.360000000000014
6.129301789,0.100000000000023,0.379999999999995
6.139301996,0.0199999999999818,0.399999999999977
6.149302164,-0.0599999999999454,0.399999999999977
6.159302428,-0.139999999999986,0.379999999999995
6.169302635,-0.120000000000005,0.360000000000014
6.17930288,-0.0399999999999636,0.360000000000014
6.189303048,0.0399999999999636,0.399999999999977
6.199303255,0.100000000000023,0.460000000000036
6.209303499,0.100000000000023,0.480000000000018
6.219303726,0.0399999999999636,0.480000000000018
6.229303932,-0.0199999999999818,0.440000000000055
6.239304139,-0.0399999999999636,0.419999999999959
6.249304384,-0.0599999999999454,0.419999999999959
6.259304609,-0.0399999999999636,0.460000000000036
6.269304817,-0.0199999999999818,0.539999999999964
6.279305023,0.0199999999999818,0.580000000000041
6.28930523,0.0399999999999636,0.559999999999945
6.299305456,0.0199999999999818,0.519999999999982
6.3093057,-0.0199999999999818,0.480000000000018
6.319305908,-0.0399999999999636,0.5
6.329306114,-0.0399999999999636,0.559999999999945
6.339306302,0,0.580000000000041
6.349306546,0,0.580000000000041
6.359306753,0,0.559999999999945
6.369306998,-0.0199999999999818,0.539999999999964
6.379307166,-0.0399999999999636,0.519999999999982
6.389307372,-0.0399999999999636,0.519999999999982
6.399307618,-0.0399999999999636,0.539999999999964
6.409307844,-0.0199999999999818,0.580000000000041
6.419308051,0,0.600000000000023
6.429308257,0,0.620000000000005
6.439308482,0,0.580000000000041
6.449308728,-0.0199999999999818,0.539999999999964
6.459308934,-0.0399999999999636,0.5
6.469309142,-0.0199999999999818,0.480000000000018
6.479309329,0,0.5
6.489309593,0,0.539999999999964
6.4993098,0,0.559999999999945
6.509310025,-0.0199999999999818,0.559999999999945
6.519310194,-0.0399999999999636,0.539999999999964
6.529310419,-0.0399999999999636,0.5
6.539310626,-0.0199999999999818,0.480000000000018
6.549310852,0,0.480000000000018
6.559311039,0.0199999999999818,0.519999999999982
6.569311246,0.0199999999999818,0.580000000000041
6.579311433,0.0199999999999818,0.620000000000005
6.589311659,0,0.580000000000041
6.599311847,-0.0199999999999818,0.519999999999982
6.609312053,-0.0199999999999818,0.480000000000018
6.61931224,0,0.480000000000018
6.629312467,0,0.539999999999964
6.639312673,0.0199999999999818,0.559999999999945
6.64931288,0,0.559999999999945
6.659313067,-0.0199999999999818,0.559999999999945
6.669313273,-0.0399999999999636,0.559999999999945
6.67931348,-0.0199999999999818,0.559999999999945
6.689313725,0,0.559999999999945
6.699313894,0.0599999999999454,0.559999999999945
6.7093141,0.0599999999999454,0.559999999999945
6.719314287,0.0199999999999818,0.559999999999945
6.729314533,-0.0399999999999636,0.539999999999964
6.73931472,-0.100000000000023,0.5
6.749314927,-0.100000000000023,0.460000000000036
6.759315133,-0.0399999999999636,0.480000000000018
6.769315359,0.0199999999999818,0.559999999999945
6.779315566,0.0599999999999454,0.600000000000023
6.789315772,0.0599999999999454,0.620000000000005
6.799315961,0.0199999999999818,0.580000000000041
6.809316258,0,0.539999999999964
6.819316535,-0.0199999999999818,0.519999999999982
6.82931685,0,0.5
6.839317127,0.0399999999999636,0.519999999999982
6.849317423,0.0399999999999636,0.539999999999964
6.859317643,0,0.580000000000041
6.869317997,-0.0199999999999818,0.639999999999986
6.879318255,-0.0399999999999636,0.659999999999968
6.88931859,0,0.600000000000023
6.899318809,0.0399999999999636,0.539999999999964
6.909319106,0.120000000000005,0.539999999999964
6.919319402,0.139999999999986,0.580000000000041
6.929319718,0.100000000000023,0.639999999999986
6.939319976,0,0.639999999999986
6.949320273,-0.0599999999999454,0.620000000000005
6.959320569,-0.100000000000023,0.580000000000041
6.969320885,-0.0599999999999454,0.559999999999945
6.979321143,0,0.559999999999945
6.989321439,0.0599999999999454,0.580000000000041
6.999321697,0.0800000000000409,0.600000000000023
7.009322032,0.0599999999999454,0.600000000000023
7.019322289,0,0.580000000000041
7.029322605,0,0.559999999999945
7.039322863,0,0.559999999999945
7.04932314,0.0199999999999818,0.559999999999945
7.059323436,0.0599999999999454,0.559999999999945
7.069323733,0.0800000000000409,0.559999999999945
7.079324029,0.0599999999999454,0.559999999999945
7.089324307,0.0599999999999454,0.539999999999964
7.099324545,0.0399999999999636,0.5
7.10932488,0.0199999999999818,0.480000000000018
7.119325158,0.0199999999999818,0.5
7.129325454,0.0199999999999818,0.539999999999964
7.139325712,0.0399999999999636,0.580000000000041
7.149326047,0.0399999999999636,0.600000000000023
7.159326324,0.0399999999999636,0.600000000000023
7.169326621,0.0399999999999636,0.580000000000041
7.179326879,0.0599999999999454,0.539999999999964
7.189327156,0.100000000000023,0.5
7.199327471,0.100000000000023,0.480000000000018
7.209327748,0.0800000000000409,0.460000000000036
7.219328006,0.0399999999999636,0.480000000000018
7.229328264,0,0.519999999999982
7.23932856,0,0.539999999999964
7.249328818,0.0599999999999454,0.519999999999982
7.259329134,0.120000000000005,0.519999999999982
7.269329373,0.17999999999995,0.519999999999982
7.279329669,0.17999999999995,0.539999999999964
7.289329908,0.100000000000023,0.519999999999982
7.299330224,0.0199999999999818,0.519999999999982
7.309330501,-0.0199999999999818,0.5
7.319330778,0,0.480000000000018
7.329331036,0.0599999999999454,0.480000000000018
7.339331333,0.159999999999968,0.480000000000018
7.34933161,0.240000000000009,0.5
7.359331887,0.240000000000009,0.480000000000018
7.369332145,0.159999999999968,0.480000000000018
7.379332421,0.0399999999999636,0.5
7.389332698,0,0.519999999999982
7.399333014,0,0.539999999999964
7.409333253,0.0800000000000409,0.580000000000041
7.41933353,0.17999999999995,0.600000000000023
7.429333788,0.240000000000009,0.600000000000023
7.439334085,0.220000000000027,0.600000000000023
7.449334362,0.159999999999968,0.559999999999945
7.459334639,0.100000000000023,0.539999999999964
7.469334897,0.0599999999999454,0.539999999999964
7.479335213,0.0599999999999454,0.580000000000041
7.48933549,0.120000000000005,0.620000000000005
7.499335786,0.200000000000045,0.620000000000005
7.509336044,0.259999999999991,0.580000000000041
7.519336341,0.259999999999991,0.5
7.529336618,0.240000000000009,0.460000000000036
7.539336953,0.17999999999995,0.480000000000018
7.549337211,0.159999999999968,0.519999999999982
